"","NAME","Y","X"
"10028","Blackhill",666807,263012
"10163","Acholter",666784,205828
"479","Houston",666773,240566
"7499","Fordel Mains",666758,337552
"3845","Port Dundas",666706,259098
"5841","Coldingham Moor",666699,385935
"1054","Lochwood",666694,269423
"2046","Eskbank",666684,332514
"3887","Craigend",666684,265190
"2397","Partick",666668,255641
"6443","Blacklands",666631,272772
"3842","Ruchazie",666624,264542
"9213","Hillend",666622,325145
"7120","Blackburn",666620,377644
"7842","Former RAF Dronehill",666611,384384
"969","Livingston",666598,305331
"7807","Bogangreen",666595,389471
"10175","Kildavannan",666590,202757
"10025","St Rollox",666578,260344
"880","Townhead",666572,271626
"14385","Victory Gardens",666568,250221
"8974","Straiton",666561,327210
"7894","Dunglass Common",666550,374399
"7812","Coldingham Sands",666546,391539
"3076","Garthamlock",666531,265954
"2095","Whitehill",666522,335464
"1278","Lochend",666520,270725
"2393","Woodlands",666513,257849
"7904","Upper Monynut",666512,369675
"10170","Cranslagloan",666471,205418
"7809","South Falaknowe",666462,386412
"8477","Balerno",666451,316353
"1120","Burnfoot",666439,275097
"7808","Silverwells",666436,388069
"1293","Hollandhurst",666429,272741
"6874","Kirkton Campus",666418,303151
"1271","Kipps",666412,274530
"3139","The Lochs",666408,270658
"5234","Park District",666375,257494
"8678","Kirkton",666375,303656
"14387","Moorpark",666362,249807
"1218","Thrashbush",666339,276111
"1295","Baillie Moss",666335,269490
"5230","Garngad",666277,260841
"2505","Crosslee",666271,240948
"7775","Howpark",666266,382657
"402","Cowcaddens",666254,259017
"10034","Provanhall",666233,266791
"3599","Forrest",666228,285577
"13876","Ballygrant",666225,139468
"7811","Milldown",666212,391562
"8576","Old Pentland",666211,326373
"6389","Riddrie",666178,262859
"1391","Coatbridge Container Base",666157,272378
"7509","Langlaw",666157,335954
"1071","Rawyards",666155,277160
"7121","Blackburnrig",666152,379083
"8675","Dedridge",666147,305582
"7895","Bellstruther",666146,376079
"1752","An Tamhanachd",666143,142462
"7532","Lasswade",666125,330364
"401","Garnethill",666061,258424
"12816","Seafield",666028,300593
"7903","Crichness",666005,368381
"9993","Kelvinhaugh",666004,256285
"1215","Coldingham",665974,390278
"5229","Townhead",665937,259755
"14502","Clarkston",665936,277838
"9997","Shieldhall",665924,253152
"1715","Cracaig",665909,152781
"1688","Gartsherrie",665889,272420
"14277","Craigends",665879,241807
"1219","Whinhall",665878,275421
"3939","Linthouse",665874,254228
"9988","Sandyford",665867,257387
"7776","Renton Barns",665858,382351
"415","Damhead",665846,325421
"10311","Cranslagvourity",665813,204739
"7806","Abbey Park House",665808,389174
"7130","Harelawside",665794,381473
"10429","Newbattle",665774,332938
"7810","Temple Hall",665772,389560
"1119","Mosside",665771,274157
"8521","Glenbrook",665744,314281
"3898","Easterhouse",665735,268319
"2068","Easthouses",665734,334291
"172","Bridge of Weir",665727,238628
"3975","The Alba Campus",665721,303455
"1273","Greenside",665717,273820
"1965","Loch Hill",665714,281229
"7830","North Grange",665704,386773
"1691","Espieside",665681,272051
"3841","Cranhill",665669,264551
"5219","Blythswood Hill",665662,258555
"7502","Cranston",665595,338430
"291","Loanhead",665588,328226
"3493","Dunrobin",665582,278800
"4016","Grantshouse",665577,381021
"14280","Meigle",665558,219460
"10032","Blairtummock",665548,267232
"9994","Stobcross",665545,256777
"1277","Commonhead",665540,269163
"10190","Westland",665531,207057
"14564","Kilmeny",665531,138979
"3482","Gockston",665526,247937
"1276","Heatheryknowe",665519,269421
"3882","Govan",665508,254988
"1297","Daisy Park",665506,271939
"7817","Esatlaw",665483,391015
"1092","Blackburn",665425,298558
"8687","Adambrae",665423,304427
"392","Dennistoun",665399,261219
"220","Airdrie",665395,276214
"5243","New Harbour",665384,248453
"5","Glasgow",665376,259347
"3479","Watch Moss",665347,282577
"7831","Press Castle",665324,387149
"11343","Upper Kilmeny",665310,139152
"3840","Carntyne",665298,263528
"10033","Wellhouse",665290,266371
"5218","Anderston",665279,257940
"7818","Fleurs",665273,391671
"393","Haghill",665255,262139
"2147","Finnieston",665250,257405
"3469","East Whitburn",665238,296266
"4535","Shortroods",665236,247783
"10061","Blythswood Holm",665236,258449
"14386","Gallowhill",665234,249289
"290","Bonnyrigg",665215,330903
"13210","Newton Hall",665204,352115
"7832","Press Mains Farm",665199,387808
"10177","Leanantesken Hill",665192,206330
"403","Merchant City",665164,259501
"10220","Latchbrae",665152,297742
"1682","Boghall",665129,324410
"916","Drumpellier",665114,271669
"914","Blairhill",665110,272290
"2096","Edgehead",665106,337430
"866","Coatbridge",665092,273216
"7246","Craigneuk",665081,277580
"9996","West Drumoyne",665080,253482
"1275","The Fountain",665065,273097
"3843","Lightburn",665056,264388
"8689","Murieston",665053,305748
"1015","Whitburn",665018,294656
"1024","Moffat Mills",665017,279240
"1023","Petersburn",665011,278265
"8688","Bellsquarry",664976,304481
"1242","Blairbridge",664964,272136
"1204","Lady Bells Moss",664935,280890
"11344","Knocklearoch",664920,139924
"10029","Springboig",664877,265320
"7896","Middle Monynut",664876,372256
"2044","Mayfield",664869,335066
"3938","Drumoyne",664866,254215
"7777","Butterdean",664777,379853
"7820","Whitecross",664771,390850
"1907","Bilston Glen",664769,328184
"3551","Waterside Farm",664754,280464
"4616","Plantation",664751,257199
"3826","Barlanark",664747,266330
"11306","Tiervaagain",664747,138128
"10031","Springhill",664713,267688
"3598","Bentfoot",664712,285662
"14020","Cessnock",664709,256473
"5345","Penilee",664702,251441
"259","Polton",664694,329569
"7819","Hallydown",664683,392402
"3844","Greenfield",664672,264268
"202","Rothesay",664668,208965
"10016","Camlachie",664657,261677
"5170","Ibrox",664627,255537
"10198","Greenrigg",664621,291169
"6129","Coats Laigh",664611,273387
"8683","Dogs Cemetery",664610,297003
"1964","Tod Holes",664603,283234
"224","Bilston",664581,326263
"7119","South Renton",664562,382340
"7129","Greenwood",664557,383493
"6494","Kilberry Head",664555,170289
"881","Bargeddie",664548,269935
"8993","The Heddles",664541,231666
"10062","Calton",664536,260325
"14258","Tradeston",664528,258455
"7897","Nether Monynut",664505,372745
"3075","Swinton",664487,268418
"913","Gartlea",664485,276569
"918","Green Park",664484,271741
"5346","Hillington",664474,252222
"7128","Dean Foot",664459,382715
"9992","Ibroxholm",664455,255973
"1006","Langloan",664454,272281
"14021","Kingston",664452,258005
"1274","Drumpark",664441,270478
"1567","Ferguslie Park",664432,246421
"488","Brookfield",664430,241574
"7498","Loanhead",664413,340176
"14382","Whitehaugh",664409,249441
"885","Harthill",664405,290625
"1642","An t-SrÃ²n",664402,150581
"2097","Ford",664399,338871
"3224","Mull",664397,277647
"840","Linwood",664386,243447
"3386","Montford",664383,210632
"10178","Little Barone",664376,207501
"14389","Oldhall",664365,250856
"6943","Gorbals",664364,259046
"1680","Black Springs",664351,318994
"1100","Eyemouth",664346,394505
"1370","Millbrae",664335,271985
"9990","Kinning Park",664334,257279
"1711","Torinturk",664333,181297
"7902","Bothwell",664320,368205
"7893","Whiteburn",664275,376079
"1296","Luggie Glen",664273,271409
"9987","Laurieston",664258,258837
"10015","Mile-end",664219,261014
"3827","Garrowhill",664218,267121
"5348","Craigton",664211,254356
"2045","Newtongrange",664206,333346
"979","Pathhead",664201,339551
"14337","Foreland",664189,126829
"394","Parkhead",664187,262568
"5360","Shettleston",664187,264277
"7451","Gartness",664183,278182
"5347","Cardonald",664174,252973
"1097","Polbeth",664157,302854
"6156","Easter Howgate",664154,324056
"3480","Dewartown",664140,337873
"7907","Mayshiel",664124,362366
"10431","Hopefield",664101,331171
"4617","Bellahouston",664062,255878
"886","Eastfield",664057,289480
"7906","Millknowe",664056,365171
"1733","Camas an Staca",664045,146374
"83","Paisley",664032,248331
"3642","Blairmains",664027,286690
"10171","Dunalunt",664016,204644
"1639","A Chabrach",664006,149042
"3331","Old Woodside Cottages",663999,324519
"3577","Easter Dunsyston Farm",663986,280096
"890","Cuparhead",663981,272109
"7162","Brownsburn",663975,276902
"10036","Halfwayhouse",663968,254039
"14381","Williamsburgh",663963,249125
"3787","Ploverhall Cottages",663960,325996
"889","Whifflet",663955,273528
"9989","Port Eglinton",663948,258174
"6495","Kilberry Point",663947,170101
"7829","Whitfield",663943,390054
"9986","Hutchesontown",663943,259382
"3330","Woodside Cottages",663939,324511
"2130","Dryden Farm",663915,327925
"3832","Monkland Glen",663913,277795
"5359","Baillieston",663905,267949
"10030","Sandyhills",663898,265699
"7891","Bushelhill",663874,372765
"3188","Duntillan Farm",663867,283360
"2323","Kirkton",663840,321155
"915","Barrowfield",663828,272883
"5848","Houndwood",663824,384276
"10188","The Meadows",663818,208300
"3225","Brownsburn",663815,277024
"3484","Ralston",663814,251060
"7905","Gamelshiel",663813,365565
"1595","Crookston",663808,252068
"2101","Scarknowe",663794,282449
"10165","Auchintirrie",663784,205385
"888","Kirkwood",663783,270923
"7770","Brockholes",663735,382089
"5221","Dumbreck",663712,255738
"1607","Ardfin",663711,148289
"1681","Castlelaw",663696,322951
"10895","Newbank",663691,263088
"7908","Penshiel",663689,364178
"395","Bridgeton",663684,260962
"1113","Hillhead",663681,276566
"3329","Edinburgh Technopole",663660,324577
"7826","Blackhill",663643,388946
"10168","Barone Park",663640,208132
"14343","Ferguslie",663621,246743
"7833","Hillend",663618,386707
"4159","Kirk o Shotts",663585,285395
"7824","Alemill",663580,391452
"7827","Cairncross",663578,389142
"9995","South Cardonald",663572,253153
"3483","Seedhill",663565,249359
"6493","Keppoch",663555,171261
"7822","Highlaws Farm",663544,393283
"7052","Hungry Snout",663535,365994
"10166","Ballycaul",663534,204624
"7821","Netherbyres",663527,394220
"10599","Hazelwood",663524,255405
"8457","Glen South",663520,263626
"4613","Fleshers Haugh",663510,260059
"5333","Oatlands",663509,259647
"1007","Coathill",663508,273173
"7133","Mountalban",663508,385083
"7493","Whitburgh Mains",663486,340836
"10173","Hill of Ascog",663486,210075
"3576","Craigends Moss",663475,280330
"3550","Gartness Farm",663473,279019
"7470","Turdees",663454,280935
"5914","Summerlee Cottages",663453,289009
"3333","Kennel Lodge",663449,325218
"3640","North Hirst",663446,286382
"1317","Old Monkland",663439,271826
"10189","Townhead",663436,208692
"3641","Hirst",663420,286723
"1243","Rosebank",663390,270524
"1707","Ascog",663369,210779
"1","Pollokshields",663367,257018
"3639","South Hirst",663359,286544
"891","Carnbroe",663357,274765
"7909","Priestlaw",663331,364950
"7823","Biglawburn",663330,393753
"6084","Easter Hassockrigg",663317,287507
"225","Roslin",663299,327020
"5358","Mount Vernon",663295,265948
"6482","Gowkshill",663283,333990
"10191","Windyhall",663271,209262
"14376","Castlehead",663267,247791
"5342","Mosspark",663262,254431
"879","Kirkshaws",663256,272462
"3834","Tollcross",663250,264171
"9998","Rosshall",663245,251990
"7892","Godscroft",663225,374303
"1224","Newlands Glen",663210,269518
"4135","Blackridge Farm",663207,281167
"3332","Pentlands Science Park",663191,325328
"9355","Kilchoman",663183,121627
"6083","Wester Hassockrigg",663135,287287
"485","Kilbarchan",663131,240328
"5913","Brownhills",663123,288663
"2354","Quixwood",663118,378546
"9354","Machir Bay",663110,120182
"10430","Upper Dalhousie",663110,331279
"3825","Shottsburn",663105,285201
"7828","Linthill",663104,392641
"1093","West Calder",663096,301669
"1748","Johnstone",663092,242697
"7779","Horseley",663092,383345
"6492","Keppoch Point",663084,170249
"14379","Blackhall",663079,249371
"7477","Wester Dunsyton",663078,279728
"7901","Harehead",663075,369203
"1056","Low Palacecraig",663060,275518
"10126","Elderslie",663055,244124
"10164","Ascog Farm",663047,210336
"7474","Langside",663035,281288
"3433","Maggies Haugh",663015,276175
"10186","Milton",662990,205980
"906","Calderbank",662989,276898
"7132","Lemington",662975,386023
"882","Chapelhall",662974,278105
"1244","Broomhouse",662956,267972
"14279","Hawkhead",662884,250126
"14378","Lounsdale",662872,246492
"1133","Stoneyburn",662859,298229
"7514","Tynebank",662855,338640
"1784","Renfrewshire",662839,243522
"1049","East Shawhead",662835,274106
"1225","Woodhead Farm",662829,268761
"14575","Islay Home Farm",662808,133568
"1270","Shawhead (farm)",662799,272258
"7491","Hope",662760,340737
"3838","Dalmarnock",662738,261490
"1014","Salsburgh",662724,282742
"9984","Strathbungo",662713,257807
"5344","Corkerhill",662694,254011
"14377","Meikleriggs",662693,246955
"3238","Humbie",662680,345767
"7492","Magazine",662678,341025
"2487","Newlandrig",662667,336777
"14372","Hunterhill",662663,249277
"7476","Longacre",662661,281615
"2162","Govanhill",662657,258677
"14373","Charleston",662646,248502
"3833","Fortissat Hills",662627,285993
"7131","Heugh Head",662619,387635
"6523","Kennacraig",662585,181904
"414","Milton Bridge",662570,325157
"7473","Budshaw",662549,279240
"5341","Polmadie",662535,259538
"8991","Waterhead Moor",662530,226110
"1235","Crowflat Wood",662524,271753
"2058","Rosewell",662516,328890
"3470","Longridge",662513,295010
"7889","Shannabank",662511,375524
"14442","Shawfield",662504,260650
"9999","Leverndale",662489,251717
"3507","Springfield",662477,281895
"7472","Fairybank",662465,280062
"14371","Lochfield",662440,248824
"3471","Bents",662425,297347
"1888","Ivy Cottage",662424,274793
"10117","Shawmoss",662412,256648
"7134","Shawbraes",662403,386388
"7786","Little Dean",662396,391917
"8355","Bridgend",662396,133656
"3850","Pollok",662383,252928
"10185","Mid Asog",662382,210248
"7771","Drakemire",662363,380705
"7475","Peatpotts Farm",662359,281355
"14374","Carriagehill",662356,248229
"1237","Orchard Farm",662333,274706
"9","Humbie Dean",662323,346816
"9985","Crosshill",662314,258494
"4151","Viewpark Glen",662308,271729
"13717","Addiebrownhil",662303,298928
"7136","Waulkmill",662280,387210
"9982","Crossmyloof",662279,257207
"2728","Addiewell",662277,298721
"7143","Swansfield",662268,384674
"10180","Lochend",662263,208816
"2158","Abbey St. Bathans",662249,375809
"10181","Lochly Hill",662242,208469
"896","Birkenshaw",662212,269284
"13716","Loganlea",662202,298428
"14360","Dykebar",662190,249632
"7825","Ayton Mains",662142,393454
"14375","Potterhill",662126,248127
"13881","Reston",662120,388137
"8162","Auchendinny",662115,325472
"1245","Kenmuir",662110,265977
"7789","Redhall",662095,394068
"7494","Longfaugh",662065,340836
"1701","Straad",662056,204284
"7135","Swinwood Mill",662045,389111
"1962","Southshotts myre",662036,284742
"7773","Monashee Farm",662036,380756
"10128","The Howe",662010,319023
"11342","Storakaig",662000,140475
"7486","Old Chrichton Dean",661985,341922
"2103","Crichton",661972,338596
"14380","Thornly Park",661960,248861
"4168","Greyfriars",661957,268088
"1311","Strathclyde Business Park North",661939,272633
"1226","Maryville",661934,268241
"2529","Maxim Business Park",661930,276084
"7110","Cranshaws",661919,369100
"7780","Warlawbank",661917,383274
"10179","Little Grenach",661917,208261
"14212","Crookston Home",661916,252223
"7485","Haugh Head",661907,342143
"7548","Conisby",661894,126367
"4011","Daldowie Complex",661889,267380
"7872","Cranshaws Townhead",661889,368020
"1086","Calderbraes",661888,269316
"3835","Carmyle",661866,265087
"7469","Rowantree Row",661864,278676
"9983","Shawlands",661831,256954
"7482","Fala Hall",661782,344212
"1336","Strathclyde Business Park West",661771,272197
"7888","Barnside",661767,374827
"10014","Hangingshaw",661767,259257
"7140","Greenhead",661743,386114
"5335","Toryglen",661735,259991
"901","Tannochside",661703,270111
"5909","Easter Fortissat",661686,285870
"2633","Rutherglen",661674,261560
"2177","Blegbie",661668,347935
"1236","Grove wood",661646,271873
"3509","Westfield",661646,283766
"2043","Gorebridge",661645,334483
"5334","Langside",661644,257768
"10313","Meadow Hill",661643,206133
"1338","Grovewood Business Center",661617,272384
"2105","Fala Dam",661593,342927
